label=Stress@IntegrationPoint
num_items=128

0	: 1.619190e+02	 1.882657e+02	 1.701726e+01	 1.050554e+02	 3.375162e+01	 4.653419e+01	 4.013334e+00	 2.408574e+01	 1.784080e+01	 2.868990e+01	 1.427214e+00	 1.395921e+01	 1.439881e+02	 2.164928e+02	 2.353479e+01	 1.081443e+02	 2.756520e+01	 4.914277e+01	 4.780074e+00	 2.301239e+01	 1.334665e+01	 2.813043e+01	 2.072713e+00	 1.244312e+01	 8.220116e+01	 2.259244e+02	 2.250227e+01	 9.243767e+01	 1.453624e+01	 4.881882e+01	 4.229271e+00	 1.900652e+01	 5.059677e+00	 2.594546e+01	 2.192301e+00	 9.301541e+00	
1	: 7.329544e+01	 1.981921e+02	 2.084343e+01	 8.144625e+01	 1.007812e+01	 4.881730e+01	 3.061025e+00	 1.766863e+01	 3.942828e+00	 3.065609e+01	 3.221172e-01	 1.037967e+01	 7.674819e+01	 2.444273e+02	-1.066280e+01	 9.635266e+01	 9.435755e+00	 5.675150e+01	-3.707810e+00	 1.985618e+01	 5.225957e+00	 3.477355e+01	-3.444411e+00	 1.199985e+01	 4.810396e+01	 2.157696e+02	-4.424466e+01	 7.916207e+01	 2.109283e+00	 4.908946e+01	-1.154270e+01	 1.535962e+01	 3.052840e+00	 3.082644e+01	-7.607505e+00	 1.016378e+01	
2	: 6.699455e+01	 1.832741e+02	-8.608057e+01	 7.508061e+01	 8.150579e+00	 4.245947e+01	-1.919728e+01	 1.518301e+01	 3.105624e+00	 2.561475e+01	-1.062377e+01	 8.616112e+00	 6.864252e+01	 1.071926e+02	-7.515118e+01	 5.275055e+01	 1.036472e+01	 2.562824e+01	-1.714964e+01	 1.079789e+01	 1.063988e+00	 1.445457e+01	-1.005369e+01	 4.655569e+00	 7.586906e+01	 4.412776e+01	-5.956553e+01	 3.599904e+01	 1.352306e+01	 1.100016e+01	-1.284766e+01	 7.356964e+00	-6.220862e-01	 4.124044e+00	-8.492130e+00	 1.050587e+00	
3	: 7.495090e+01	 2.710678e+01	-5.004879e+01	 3.061730e+01	 1.032199e+01	 6.121448e+00	-1.105389e+01	 4.933033e+00	 1.838326e+00	 3.338223e+00	-6.189347e+00	 1.552965e+00	 6.485078e+01	 2.087249e+01	-2.629843e+01	 2.571698e+01	 7.732653e+00	 4.487048e+00	-5.851916e+00	 3.665910e+00	 6.944824e-01	 2.498731e+00	-3.130993e+00	 9.579641e-01	 5.424881e+00	-6.501426e+00	-2.168902e+00	-3.229633e-01	-5.215804e+00	-1.586972e+00	-5.515846e-01	-2.040833e+00	-6.434727e+00	-9.059172e-01	-9.944728e-03	-2.202193e+00	
4	: 5.229535e+00	 1.936140e+01	 8.449910e-01	 7.377281e+00	 2.189691e+00	 1.248853e+01	 2.785572e-02	 4.403467e+00	 1.102566e+00	 1.017201e+01	-1.800129e-01	 3.382372e+00	 4.968618e+00	 1.987056e+01	 1.891014e+00	 7.451754e+00	 1.995727e+00	 1.257603e+01	 1.297397e-01	 4.371528e+00	 1.109973e+00	 1.015149e+01	-3.121056e-01	 3.378439e+00	 4.260876e+00	 2.018823e+01	 2.918840e+00	 7.334732e+00	 1.578360e+00	 1.256779e+01	 2.214828e-01	 4.243845e+00	 1.117399e+00	 1.013098e+01	-4.462843e-01	 3.374513e+00	
5	: 1.169723e+00	 1.065259e+01	-6.321065e-02	 3.546695e+00	 1.019563e+00	 1.119515e+01	 6.956083e-02	 3.664415e+00	 5.477969e-01	 1.098730e+01	 7.342798e-02	 3.460529e+00	 1.245436e+00	 1.065545e+01	-8.013478e-02	 3.570267e+00	 1.043260e+00	 1.118717e+01	 1.522868e-01	 3.669129e+00	 5.216353e-01	 1.097350e+01	 1.447347e-01	 3.448541e+00	 1.376013e+00	 1.068183e+01	-9.676332e-02	 3.617352e+00	 1.086880e+00	 1.118772e+01	 2.354375e-01	 3.682381e+00	 4.804525e-01	 1.095327e+01	 2.165953e-01	 3.430116e+00	
6	: 2.943549e-01	 1.062929e+01	 2.616575e-02	 3.277094e+00	 1.826107e-01	 1.027755e+01	-2.483331e-02	 3.138048e+00	 1.945621e-01	 1.021443e+01	-2.613890e-02	 3.122697e+00	 2.630434e-01	 1.062347e+01	 5.378379e-02	 3.265953e+00	 1.773470e-01	 1.029067e+01	-3.827342e-02	 3.140406e+00	 2.080322e-01	 1.022944e+01	-4.041515e-02	 3.131240e+00	 2.102245e-01	 1.060843e+01	 8.186590e-02	 3.245596e+00	 1.632301e-01	 1.030000e+01	-5.168777e-02	 3.138970e+00	 2.253032e-01	 1.024607e+01	-5.510393e-02	 3.141413e+00	
7	: 2.224946e-01	 1.028186e+01	-7.800891e-03	 3.151307e+00	 2.001798e-01	 1.032855e+01	 1.180805e-02	 3.158619e+00	 1.367989e-01	 1.027942e+01	 1.183815e-02	 3.124866e+00	 2.352851e-01	 1.028763e+01	-9.047994e-03	 3.156875e+00	 2.002642e-01	 1.032021e+01	 2.201590e-02	 3.156142e+00	 1.298189e-01	 1.027013e+01	 2.080918e-02	 3.119984e+00	 2.543970e-01	 1.029611e+01	-1.073680e-02	 3.165152e+00	 2.026770e-01	 1.031286e+01	 3.212014e-02	 3.154662e+00	 1.211744e-01	 1.026013e+01	 3.001467e-02	 3.114390e+00	
8	: 9.922588e-02	 1.021924e+01	 4.311187e-03	 3.095540e+00	 7.125468e-02	 1.014969e+01	-3.821976e-03	 3.066285e+00	 6.072613e-02	 1.012085e+01	-4.015235e-03	 3.054472e+00	 9.365330e-02	 1.021599e+01	 8.385689e-03	 3.092892e+00	 7.178087e-02	 1.015459e+01	-4.298526e-03	 3.067911e+00	 6.400445e-02	 1.012608e+01	-4.633090e-03	 3.057027e+00	 8.565796e-02	 1.021169e+01	 1.273468e-02	 3.089205e+00	 7.127164e-02	 1.015904e+01	-4.701137e-03	 3.069094e+00	 6.763470e-02	 1.013147e+01	-5.377555e-03	 3.059733e+00	
9	: 5.991920e-02	 1.011969e+01	-1.069694e-03	 3.053882e+00	 5.210820e-02	 1.010823e+01	 2.066167e-03	 3.048101e+00	 3.762422e-02	 1.008120e+01	 2.019153e-03	 3.035648e+00	 6.219984e-02	 1.012149e+01	-3.553997e-04	 3.055108e+00	 5.155103e-02	 1.010570e+01	 3.836595e-03	 3.047176e+00	 3.606134e-02	 1.007861e+01	 3.580623e-03	 3.034402e+00	 6.512029e-02	 1.012357e+01	 2.058750e-04	 3.056608e+00	 5.123565e-02	 1.010328e+01	 5.563794e-03	 3.046354e+00	 3.434225e-02	 1.007596e+01	 5.208651e-03	 3.033090e+00	
