label=Strain@IntegrationPoint
num_items=128

0:	 3.588482e-04	 5.251132e-04	 2.147810e-04	 0.000000e+00	 6.099823e-05	 1.416650e-04	 5.065373e-05	 0.000000e+00	 2.449547e-05	 9.296067e-05	 1.801338e-05	 0.000000e+00	 2.261991e-04	 6.837526e-04	 2.970410e-04	 0.000000e+00	 2.873134e-05	 1.649004e-04	 6.033103e-05	 0.000000e+00	 5.701874e-06	 9.899756e-05	 2.616046e-05	 0.000000e+00	-6.459937e-05	 8.423921e-04	 2.840093e-04	 0.000000e+00	-2.821049e-05	 1.881359e-04	 5.337915e-05	 0.000000e+00	-2.676905e-05	 1.050344e-04	 2.766982e-05	 0.000000e+00	
1:	-5.143721e-05	 7.367455e-04	 2.630725e-04	 0.000000e+00	-4.790125e-05	 1.965693e-04	 3.863430e-05	 0.000000e+00	-4.062087e-05	 1.279579e-04	 4.065557e-06	 0.000000e+00	-1.237175e-04	 9.344518e-04	-1.345790e-04	 0.000000e+00	-6.575995e-05	 2.328346e-04	-4.679760e-05	 0.000000e+00	-4.274788e-05	 1.437175e-04	-4.347315e-05	 0.000000e+00	-1.959978e-04	 8.620865e-04	-5.584278e-04	 0.000000e+00	-8.361865e-05	 2.128582e-04	-1.456845e-04	 0.000000e+00	-4.487488e-05	 1.303954e-04	-9.601706e-05	 0.000000e+00	
2:	-5.102852e-05	 6.827747e-04	-1.086454e-03	 0.000000e+00	-4.437944e-05	 1.721330e-04	-2.422958e-04	 0.000000e+00	-3.477492e-05	 1.072730e-04	-1.340864e-04	 0.000000e+00	 1.002892e-04	 3.435665e-04	-9.485100e-04	 0.000000e+00	-2.733605e-06	 9.358962e-05	-2.164518e-04	 0.000000e+00	-2.266532e-05	 6.183838e-05	-1.268912e-04	 0.000000e+00	 2.516069e-04	 5.129770e-05	-7.517980e-04	 0.000000e+00	 3.891224e-05	 2.299102e-05	-1.621549e-04	 0.000000e+00	-1.055571e-05	 1.939560e-05	-1.071822e-04	 0.000000e+00	
3:	 2.797751e-04	-2.215378e-05	-6.316838e-04	 0.000000e+00	 3.400801e-05	 7.499706e-06	-1.395151e-04	 0.000000e+00	 1.800823e-06	 1.126619e-05	-7.811797e-05	 0.000000e+00	 2.469609e-04	-3.057204e-05	-3.319219e-04	 0.000000e+00	 2.566391e-05	 5.181937e-06	-7.385914e-05	 0.000000e+00	-1.662749e-06	 9.723288e-06	-3.951738e-05	 0.000000e+00	 3.627281e-05	-3.899030e-05	-2.737449e-05	 0.000000e+00	-2.003623e-05	 2.864169e-06	-6.961747e-06	 0.000000e+00	-2.671016e-05	 8.180383e-06	-1.255160e-07	 0.000000e+00	
4:	-1.355373e-05	 7.562794e-05	 1.066494e-05	 0.000000e+00	-1.397043e-05	 5.102226e-05	 3.515770e-07	 0.000000e+00	-1.438713e-05	 4.284722e-05	-2.272008e-06	 0.000000e+00	-1.567028e-05	 7.837112e-05	 2.386716e-05	 0.000000e+00	-1.499292e-05	 5.177600e-05	 1.637492e-06	 0.000000e+00	-1.431556e-05	 4.274255e-05	-3.939197e-06	 0.000000e+00	-1.939812e-05	 8.111430e-05	 3.683973e-05	 0.000000e+00	-1.682102e-05	 5.252974e-05	 2.795414e-06	 0.000000e+00	-1.424392e-05	 4.263788e-05	-5.632715e-06	 0.000000e+00	
5:	-1.500031e-05	 4.484305e-05	-7.978043e-07	 0.000000e+00	-1.669081e-05	 4.752408e-05	 8.779522e-07	 0.000000e+00	-1.838132e-05	 4.749903e-05	 9.267609e-07	 0.000000e+00	-1.467127e-05	 4.471235e-05	-1.011410e-06	 0.000000e+00	-1.657102e-05	 4.744395e-05	 1.922066e-06	 0.000000e+00	-1.847077e-05	 4.748762e-05	 1.826748e-06	 0.000000e+00	-1.414437e-05	 4.458164e-05	-1.221285e-06	 0.000000e+00	-1.637938e-05	 4.736381e-05	 2.971542e-06	 0.000000e+00	-1.861438e-05	 4.747621e-05	 2.733727e-06	 0.000000e+00	
6:	-1.882311e-05	 4.639736e-05	 3.302473e-07	 0.000000e+00	-1.865082e-05	 4.505510e-05	-3.134301e-07	 0.000000e+00	-1.847852e-05	 4.475365e-05	-3.299085e-07	 0.000000e+00	-1.895040e-05	 4.643092e-05	 6.788246e-07	 0.000000e+00	-1.869892e-05	 4.512305e-05	-4.830626e-07	 0.000000e+00	-1.844743e-05	 4.479444e-05	-5.100941e-07	 0.000000e+00	-1.915525e-05	 4.646447e-05	 1.033259e-06	 0.000000e+00	-1.877894e-05	 4.519099e-05	-6.523699e-07	 0.000000e+00	-1.840263e-05	 4.483523e-05	-6.954865e-07	 0.000000e+00	
7:	-1.848279e-05	 4.499864e-05	-9.845784e-08	 0.000000e+00	-1.866976e-05	 4.524714e-05	 1.490336e-07	 0.000000e+00	-1.885673e-05	 4.515010e-05	 1.494135e-07	 0.000000e+00	-1.843722e-05	 4.499992e-05	-1.141980e-07	 0.000000e+00	-1.865360e-05	 4.521013e-05	 2.778706e-07	 0.000000e+00	-1.886998e-05	 4.512227e-05	 2.626401e-07	 0.000000e+00	-1.836884e-05	 4.500119e-05	-1.355130e-07	 0.000000e+00	-1.862903e-05	 4.517312e-05	 4.053998e-07	 0.000000e+00	-1.888922e-05	 4.509445e-05	 3.788259e-07	 0.000000e+00	
8:	-1.890878e-05	 4.495540e-05	 5.441304e-08	 0.000000e+00	-1.890067e-05	 4.470113e-05	-4.823853e-08	 0.000000e+00	-1.889257e-05	 4.459362e-05	-5.067772e-08	 0.000000e+00	-1.892723e-05	 4.495157e-05	 1.058388e-07	 0.000000e+00	-1.890762e-05	 4.472176e-05	-5.425324e-08	 0.000000e+00	-1.888800e-05	 4.461056e-05	-5.847589e-08	 0.000000e+00	-1.895443e-05	 4.494774e-05	 1.607289e-07	 0.000000e+00	-1.891830e-05	 4.474239e-05	-5.933474e-08	 0.000000e+00	-1.888217e-05	 4.462749e-05	-6.787205e-08	 0.000000e+00	
9:	-1.889394e-05	 4.459003e-05	-1.350099e-08	 0.000000e+00	-1.890675e-05	 4.455421e-05	 2.607784e-08	 0.000000e+00	-1.891957e-05	 4.446223e-05	 2.548446e-08	 0.000000e+00	-1.888728e-05	 4.459370e-05	-4.485628e-09	 0.000000e+00	-1.890443e-05	 4.454409e-05	 4.842305e-08	 0.000000e+00	-1.892157e-05	 4.445376e-05	 4.519232e-08	 0.000000e+00	-1.887832e-05	 4.459736e-05	 2.598422e-09	 0.000000e+00	-1.890123e-05	 4.453398e-05	 7.022264e-08	 0.000000e+00	-1.892414e-05	 4.444528e-05	 6.574026e-08	 0.000000e+00	
