xi	eta	x	y	stress_rr	stress_sita
 6.0003000000e-002	 9.1333200000e-001	 1.3278017588e-001	 1.0516535218e+000	-2.6743655644e-001	-6.0330557765e+000
 6.0003000000e-002	 9.1999800000e-001	 1.2239530023e-001	 1.0529126618e+000	-2.7587281167e-001	-6.0963225465e+000
 6.0003000000e-002	 9.2666400000e-001	 1.1203407910e-001	 1.0540654729e+000	-2.8380690030e-001	-6.1544205513e+000
 6.0003000000e-002	 9.3333000000e-001	 1.0169794604e-001	 1.0551128630e+000	-2.9133749952e-001	-6.2072973702e+000
 6.6670000000e-002	 8.6667000000e-001	 2.0730626407e-001	 1.0463309736e+000	-1.7415778689e-001	-5.2806771190e+000
 6.6670000000e-002	 8.7333600000e-001	 1.9673212103e-001	 1.0483705887e+000	-1.9253824942e-001	-5.3759281555e+000
 6.6670000000e-002	 8.8000200000e-001	 1.8617092836e-001	 1.0502974924e+000	-2.0912186212e-001	-5.4663504345e+000
 6.6670000000e-002	 8.8666800000e-001	 1.7562431451e-001	 1.0521124220e+000	-2.2412525431e-001	-5.5519193155e+000
 6.6670000000e-002	 8.9333400000e-001	 1.6509388265e-001	 1.0538161425e+000	-2.3774906064e-001	-5.6326197061e+000
 6.6670000000e-002	 9.0000000000e-001	 1.5458121025e-001	 1.0554094459e+000	-2.5017861511e-001	-5.7084397390e+000
 6.6670000000e-002	 9.0666600000e-001	 1.4408784856e-001	 1.0568931500e+000	-2.6158419684e-001	-5.7793651474e+000
 6.6670000000e-002	 9.1333200000e-001	 1.3361532224e-001	 1.0582680982e+000	-2.7212073597e-001	-5.8453744675e+000
 6.6670000000e-002	 9.1999800000e-001	 1.2316512893e-001	 1.0595351578e+000	-2.8192688621e-001	-5.9064351953e+000
 6.6670000000e-002	 9.2666400000e-001	 1.1273873891e-001	 1.0606952198e+000	-2.9112336544e-001	-5.9625010271e+000
 6.6670000000e-002	 9.3333000000e-001	 1.0233759476e-001	 1.0617491975e+000	-2.9981045686e-001	-6.0135103179e+000
 0.0000000000e+000	 9.3333000000e-001	 9.5941220239e-002	 9.9538702132e-001	-5.2245620584e-003	-8.3149319109e+000
 0.0000000000e+000	 9.3999700000e-001	 8.6213715910e-002	 9.9627667181e-001	-5.4196501416e-003	-8.3741787863e+000
 0.0000000000e+000	 9.4666400000e-001	 7.6512533521e-002	 9.9706861257e-001	-5.7573629968e-003	-8.4269166548e+000
 0.0000000000e+000	 9.5333100000e-001	 6.6838966101e-002	 9.9776375910e-001	-6.1191234511e-003	-8.4733098271e+000
 0.0000000000e+000	 9.5999800000e-001	 5.7194279111e-002	 9.9836304482e-001	-6.4145497546e-003	-8.5134791666e+000
 0.0000000000e+000	 9.6666500000e-001	 4.7579710273e-002	 9.9886742018e-001	-6.5842598212e-003	-8.5474987337e+000
 0.0000000000e+000	 9.7333200000e-001	 3.7996469419e-002	 9.9927785191e-001	-6.6019291814e-003	-8.5753934469e+000
 0.0000000000e+000	 9.7999900000e-001	 2.8445738363e-002	 9.9959532214e-001	-6.4755368159e-003	-8.5971378248e+000
 0.0000000000e+000	 9.8666600000e-001	 1.8928670806e-002	 9.9982082766e-001	-6.2477370374e-003	-8.6126558722e+000
 0.0000000000e+000	 9.9333300000e-001	 9.4463922618e-003	 9.9995537907e-001	-5.9953003965e-003	-8.6218221624e+000
 0.0000000000e+000	 1.0000000000e+000	 0.0000000000e+000	 1.0000000000e+000	-5.8275702935e-003	-8.6244641635e+000
 6.6670000000e-003	 9.3333000000e-001	 9.6580832988e-002	 1.0020229826e+000	-5.3066427849e-002	-8.0424684394e+000
 6.6670000000e-003	 9.3999700000e-001	 8.6788478160e-002	 1.0029185642e+000	-5.3700470608e-002	-8.1006738361e+000
 6.6670000000e-003	 9.4666400000e-001	 7.7022620753e-002	 1.0037157846e+000	-5.4384304971e-002	-8.1524659283e+000
 6.6670000000e-003	 9.5333100000e-001	 6.7284562415e-002	 1.0044155654e+000	-5.5022892422e-002	-8.1980051008e+000
 6.6670000000e-003	 9.5999800000e-001	 5.7575577046e-002	 1.0050188464e+000	-5.5545306462e-002	-8.2374093888e+000
 6.6670000000e-003	 9.6666500000e-001	 4.7896910619e-002	 1.0055265843e+000	-5.5907618345e-002	-8.2707509350e+000
 6.6670000000e-003	 9.7333200000e-001	 3.8249781031e-002	 1.0059397523e+000	-5.6094980483e-002	-8.2980535371e+000
 6.6670000000e-003	 9.7999900000e-001	 2.8635377975e-002	 1.0062593390e+000	-5.6122841297e-002	-8.3192913505e+000
 6.6670000000e-003	 9.8666600000e-001	 1.9054862846e-002	 1.0064863479e+000	-5.6037226840e-002	-8.3343888111e+000
 6.6670000000e-003	 9.9333300000e-001	 9.5093686589e-003	 1.0066217963e+000	-5.5914026833e-002	-8.3432218356e+000
 6.6670000000e-003	 1.0000000000e+000	 0.0000000000e+000	 1.0066667147e+000	-5.5857223665e-002	-8.3456203575e+000
 1.3334000000e-002	 9.3333000000e-001	 9.7220454211e-002	 1.0086590318e+000	-9.7440536594e-002	-7.7807849520e+000
 1.3334000000e-002	 9.3999700000e-001	 8.7363248025e-002	 1.0095605445e+000	-9.8599364815e-002	-7.8379007365e+000
 1.3334000000e-002	 9.4666400000e-001	 7.7532714744e-002	 1.0103630446e+000	-9.9704582196e-002	-7.8887118993e+000
 1.3334000000e-002	 9.5333100000e-001	 6.7730164636e-002	 1.0110674599e+000	-1.0068484814e-001	-7.9333730369e+000
 1.3334000000e-002	 9.5999800000e-001	 5.7956880036e-002	 1.0116747362e+000	-1.0148852514e-001	-7.9719977564e+000
 1.3334000000e-002	 9.6666500000e-001	 4.8214115171e-002	 1.0121858367e+000	-1.0208666082e-001	-8.0046549293e+000
 1.3334000000e-002	 9.7333200000e-001	 3.8503096002e-002	 1.0126017409e+000	-1.0247510537e-001	-8.0313661138e+000
 1.3334000000e-002	 9.7999900000e-001	 2.8825020104e-002	 1.0129234441e+000	-1.0267569772e-001	-8.0521042138e+000
 1.3334000000e-002	 9.8666600000e-001	 1.9181056560e-002	 1.0131519564e+000	-1.0273645279e-001	-8.0667934409e+000
 1.3334000000e-002	 9.9333300000e-001	 9.5723458919e-003	 1.0132883019e+000	-1.0273068168e-001	-8.0753106436e+000
 1.3334000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0133335178e+000	-1.0276813642e-001	-8.0774919044e+000
 2.0001000000e-002	 9.3333000000e-001	 9.7860082789e-002	 1.0152951574e+000	-1.3810094970e-001	-7.5293457218e+000
 2.0001000000e-002	 9.3999700000e-001	 8.7938024501e-002	 1.0162026012e+000	-1.3986615978e-001	-7.5853172627e+000
 2.0001000000e-002	 9.4666400000e-001	 7.8042814602e-002	 1.0170103811e+000	-1.4146458673e-001	-7.6351062968e+000
 2.0001000000e-002	 9.5333100000e-001	 6.8175771982e-002	 1.0177194309e+000	-1.4284882145e-001	-7.6788597990e+000
 2.0001000000e-002	 9.5999800000e-001	 5.8338187413e-002	 1.0183307025e+000	-1.4398641929e-001	-7.7166853797e+000
 2.0001000000e-002	 9.6666500000e-001	 4.8531323372e-002	 1.0188451656e+000	-1.4486299227e-001	-7.7486473176e+000
 2.0001000000e-002	 9.7333200000e-001	 3.8756413888e-002	 1.0192638062e+000	-1.4548436840e-001	-7.7747638470e+000
 2.0001000000e-002	 9.7999900000e-001	 2.9014664415e-002	 1.0195876259e+000	-1.4587775110e-001	-7.7950057688e+000
 2.0001000000e-002	 9.8666600000e-001	 1.9307251728e-002	 1.0198176416e+000	-1.4609180774e-001	-7.8092964541e+000
 2.0001000000e-002	 9.9333300000e-001	 9.6353238502e-003	 1.0199548841e+000	-1.4619561254e-001	-7.8175133134e+000
 2.0001000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0200003975e+000	-1.4628890995e-001	-7.8194944706e+000
 2.6668000000e-002	 9.3333000000e-001	 9.8499717604e-002	 1.0219313476e+000	-1.7480983407e-001	-7.2876272994e+000
 2.6668000000e-002	 9.3999700000e-001	 8.8512806581e-002	 1.0228447227e+000	-1.7725836531e-001	-7.3423938449e+000
 2.6668000000e-002	 9.4666400000e-001	 7.8552919434e-002	 1.0236577825e+000	-1.7941803024e-001	-7.3911138237e+000
 2.6668000000e-002	 9.5333100000e-001	 6.8621383674e-002	 1.0243714667e+000	-1.8126564935e-001	-7.4339247958e+000
 2.6668000000e-002	 9.5999800000e-001	 5.8719498508e-002	 1.0249867338e+000	-1.8278793858e-001	-7.4709268433e+000
 2.6668000000e-002	 9.6666500000e-001	 4.8848534668e-002	 1.0255045595e+000	-1.8398472381e-001	-7.5021783667e+000
 2.6668000000e-002	 9.7333200000e-001	 3.9009734247e-002	 1.0259259364e+000	-1.8487114903e-001	-7.5276932274e+000
 2.6668000000e-002	 9.7999900000e-001	 2.9204310577e-002	 1.0262518727e+000	-1.8547881019e-001	-7.5474393073e+000
 2.6668000000e-002	 9.8666600000e-001	 1.9433448127e-002	 1.0264833918e+000	-1.8585574014e-001	-7.5613385571e+000
 2.6668000000e-002	 9.9333300000e-001	 9.6983024235e-003	 1.0266215314e+000	-1.8606516273e-001	-7.5692686150e+000
 2.6668000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0266673422e+000	-1.8619486614e-001	-7.5710695803e+000
 3.3335000000e-002	 9.3333000000e-001	 9.9139357535e-002	 1.0285675910e+000	-2.0733754810e-001	-7.0551178108e+000
 3.3335000000e-002	 9.3999700000e-001	 8.9087593259e-002	 1.0294868974e+000	-2.1054120258e-001	-7.1086129198e+000
 3.3335000000e-002	 9.4666400000e-001	 7.9063028347e-002	 1.0303052370e+000	-2.1332592563e-001	-7.1562115524e+000
 3.3335000000e-002	 9.5333100000e-001	 6.9066998931e-002	 1.0310235558e+000	-2.1569311784e-001	-7.1980401124e+000
 3.3335000000e-002	 9.5999800000e-001	 5.9100812656e-002	 1.0316428183e+000	-2.1764867926e-001	-7.2341896673e+000
 3.3335000000e-002	 9.6666500000e-001	 4.9165748503e-002	 1.0321640067e+000	-2.1920635603e-001	-7.2647114945e+000
 3.3335000000e-002	 9.7333200000e-001	 3.9263056633e-002	 1.0325881199e+000	-2.2039000240e-001	-7.2896140713e+000
 3.3335000000e-002	 9.7999900000e-001	 2.9393958258e-002	 1.0329161728e+000	-2.2123468940e-001	-7.3088615796e+000
 3.3335000000e-002	 9.8666600000e-001	 1.9559645537e-002	 1.0331491954e+000	-2.2178658070e-001	-7.3223740032e+000
 3.3335000000e-002	 9.9333300000e-001	 9.7612815014e-003	 1.0332882320e+000	-2.2210148626e-001	-7.3300289052e+000
 3.3335000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0333343403e+000	-2.2225333780e-001	-7.3316683225e+000
 4.0002000000e-002	 9.3333000000e-001	 9.9779001463e-002	 1.0352038758e+000	-2.3546275490e-001	-6.8313162521e+000
 4.0002000000e-002	 9.3999700000e-001	 8.9662383529e-002	 1.0361291135e+000	-2.3948765621e-001	-6.8834682832e+000
 4.0002000000e-002	 9.4666400000e-001	 7.9573140449e-002	 1.0369527330e+000	-2.4295658890e-001	-6.9298883245e+000
 4.0002000000e-002	 9.5333100000e-001	 6.9512616973e-002	 1.0376756864e+000	-2.4589592210e-001	-6.9706899484e+000
 4.0002000000e-002	 9.5999800000e-001	 5.9482129187e-002	 1.0382989444e+000	-2.4833080980e-001	-7.0059537766e+000
 4.0002000000e-002	 9.6666500000e-001	 4.9482964321e-002	 1.0388234954e+000	-2.5028867553e-001	-7.0357227656e+000
 4.0002000000e-002	 9.7333200000e-001	 3.9516380604e-002	 1.0392503450e+000	-2.5180153149e-001	-7.0599990377e+000
 4.0002000000e-002	 9.7999900000e-001	 2.9583607125e-002	 1.0395805145e+000	-2.5290706070e-001	-7.0787423297e+000
 4.0002000000e-002	 9.8666600000e-001	 1.9685843737e-002	 1.0398150405e+000	-2.5364837789e-001	-7.0918701425e+000
 4.0002000000e-002	 9.9333300000e-001	 9.8242609736e-003	 1.0399549742e+000	-2.5407237078e-001	-7.0992596876e+000
 4.0002000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0400013800e+000	-2.5423727093e-001	-7.1007549228e+000
 4.6669000000e-002	 9.3333000000e-001	 1.0041864827e-001	 1.0418401905e+000	-2.5897255834e-001	-6.6157317827e+000
 4.6669000000e-002	 9.3999700000e-001	 9.0237176385e-002	 1.0427713596e+000	-2.6387854667e-001	-6.6664644446e+000
 4.6669000000e-002	 9.4666400000e-001	 8.0083254846e-002	 1.0436002590e+000	-2.6808565881e-001	-6.7116441546e+000
 4.6669000000e-002	 9.5333100000e-001	 6.9958237022e-002	 1.0443278469e+000	-2.7164564249e-001	-6.7513700626e+000
 4.6669000000e-002	 9.5999800000e-001	 5.9863447434e-002	 1.0449551004e+000	-2.7460301015e-001	-6.7857109796e+000
 4.6669000000e-002	 9.6666500000e-001	 4.9800181568e-002	 1.0454830142e+000	-2.7699866355e-001	-6.8147003977e+000
 4.6669000000e-002	 9.7333200000e-001	 3.9769705715e-002	 1.0459126001e+000	-2.7887226996e-001	-6.8383331583e+000
 4.6669000000e-002	 9.7999900000e-001	 2.9773256846e-002	 1.0462448862e+000	-2.8026331510e-001	-6.8565638440e+000
 4.6669000000e-002	 9.8666600000e-001	 1.9812042505e-002	 1.0464809157e+000	-2.8121074204e-001	-6.8693069857e+000
 4.6669000000e-002	 9.9333300000e-001	 9.8872407295e-003	 1.0466217464e+000	-2.8175106813e-001	-6.8764391883e+000
 4.6669000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0466684498e+000	-2.8192504603e-001	-6.8778063262e+000
 5.3336000000e-002	 9.3333000000e-001	 1.0105829683e-001	 1.0484765234e+000	-2.7766265577e-001	-6.4078830242e+000
 5.3336000000e-002	 9.3999700000e-001	 9.0811970822e-002	 1.0494136239e+000	-2.8350261842e-001	-6.4571159873e+000
 5.3336000000e-002	 9.4666400000e-001	 8.0593370645e-002	 1.0502478032e+000	-2.8849613126e-001	-6.5009896421e+000
 5.3336000000e-002	 9.5333100000e-001	 7.0403858295e-002	 1.0509800258e+000	-2.9272073371e-001	-6.5395872269e+000
 5.3336000000e-002	 9.5999800000e-001	 6.0244766730e-002	 1.0516112747e+000	-2.9624042308e-001	-6.5729644570e+000
 5.3336000000e-002	 9.6666500000e-001	 5.0117399687e-002	 1.0521425512e+000	-2.9910941532e-001	-6.6011442800e+000
 5.3336000000e-002	 9.7333200000e-001	 4.0023031523e-002	 1.0525748736e+000	-3.0137457481e-001	-6.6241133796e+000
 5.3336000000e-002	 9.7999900000e-001	 2.9962907090e-002	 1.0529092762e+000	-3.0307643302e-001	-6.6418205137e+000
 5.3336000000e-002	 9.8666600000e-001	 1.9938241621e-002	 1.0531468092e+000	-3.0424869744e-001	-6.6541767832e+000
 5.3336000000e-002	 9.9333300000e-001	 9.9502206589e-003	 1.0532885370e+000	-3.0491613226e-001	-6.6610579473e+000
 5.3336000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0533355378e+000	-3.0510030577e-001	-6.6623117977e+000
 6.0003000000e-002	 9.3333000000e-001	 1.0169794604e-001	 1.0551128630e+000	-2.9133749952e-001	-6.2072973702e+000
 6.0003000000e-002	 9.3999700000e-001	 9.1386765832e-002	 1.0560558948e+000	-2.9815663799e-001	-6.2549469391e+000
 6.0003000000e-002	 9.4666400000e-001	 8.1103486954e-002	 1.0568953541e+000	-3.0397840365e-001	-6.2974453927e+000
 6.0003000000e-002	 9.5333100000e-001	 7.0849480014e-002	 1.0576322113e+000	-3.0890652390e-001	-6.3348586903e+000
 6.0003000000e-002	 9.5999800000e-001	 6.0626086407e-002	 1.0582674557e+000	-3.1302461495e-001	-6.3672282620e+000
 6.0003000000e-002	 9.6666500000e-001	 5.0434618123e-002	 1.0588020949e+000	-3.1640006853e-001	-6.3945655029e+000
 6.0003000000e-002	 9.7333200000e-001	 4.0276357585e-002	 1.0592371537e+000	-3.1908652753e-001	-6.4168481181e+000
 6.0003000000e-002	 9.7999900000e-001	 3.0152557523e-002	 1.0595736729e+000	-3.2112486259e-001	-6.4340184101e+000
 6.0003000000e-002	 9.8666600000e-001	 2.0064440863e-002	 1.0598127094e+000	-3.2254254200e-001	-6.4459836164e+000
 6.0003000000e-002	 9.9333300000e-001	 1.0013200651e-002	 1.0599553342e+000	-3.2335126412e-001	-6.4526184236e+000
 6.0003000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0600026325e+000	-3.2355178910e-001	-6.4537725368e+000
 6.6670000000e-002	 9.3333000000e-001	 1.0233759476e-001	 1.0617491975e+000	-2.9981045686e-001	-6.0135103179e+000
 6.6670000000e-002	 9.3999700000e-001	 9.1961560411e-002	 1.0626981608e+000	-3.0764549428e-001	-6.0594901610e+000
 6.6670000000e-002	 9.4666400000e-001	 8.1613602879e-002	 1.0635429000e+000	-3.1433032386e-001	-6.1005414556e+000
 6.6670000000e-002	 9.5333100000e-001	 7.1295101398e-002	 1.0642843918e+000	-3.1999521953e-001	-6.1367116583e+000
 6.6670000000e-002	 9.5999800000e-001	 6.1007405798e-002	 1.0649236317e+000	-3.2474354296e-001	-6.1680268339e+000
 6.6670000000e-002	 9.6666500000e-001	 5.0751836321e-002	 1.0654616337e+000	-3.2865573857e-001	-6.1944859015e+000
 6.6670000000e-002	 9.7333200000e-001	 4.0529683456e-002	 1.0658994288e+000	-3.3179184218e-001	-6.2160568282e+000
 6.6670000000e-002	 9.7999900000e-001	 3.0342207813e-002	 1.0662380646e+000	-3.3419240502e-001	-6.2326748740e+000
 6.6670000000e-002	 9.8666600000e-001	 2.0190640010e-002	 1.0664786046e+000	-3.3587771384e-001	-6.2442430047e+000
 6.6670000000e-002	 9.9333300000e-001	 1.0076180596e-002	 1.0666221265e+000	-3.3684516311e-001	-6.2506346146e+000
 6.6670000000e-002	 1.0000000000e+000	 0.0000000000e+000	 1.0666697223e+000	-3.3707317138e-001	-6.2517013072e+000
 6.6670000000e-002	 0.0000000000e+000	 1.0666697223e+000	 0.0000000000e+000	 2.4554732021e+001	 1.5107362982e+000
 6.6670000000e-002	 6.6670000000e-003	 1.0666221265e+000	 1.0076180596e-002	 2.4540295309e+001	 1.5053793469e+000
 6.6670000000e-002	 1.3334000000e-002	 1.0664786046e+000	 2.0190640010e-002	 2.4526047830e+001	 1.5020361466e+000
 6.6670000000e-002	 2.0001000000e-002	 1.0662380646e+000	 3.0342207813e-002	 2.4510618297e+001	 1.5001204169e+000
 6.6670000000e-002	 2.6668000000e-002	 1.0658994288e+000	 4.0529683456e-002	 2.4492653068e+001	 1.4990635759e+000
 6.6670000000e-002	 3.3335000000e-002	 1.0654616337e+000	 5.0751836321e-002	 2.4470814303e+001	 1.4983101614e+000
 6.6670000000e-002	 4.0002000000e-002	 1.0649236317e+000	 6.1007405798e-002	 2.4443783820e+001	 1.4973183941e+000
 6.6670000000e-002	 4.6669000000e-002	 1.0642843918e+000	 7.1295101398e-002	 2.4410267041e+001	 1.4955607851e+000
 6.6670000000e-002	 5.3336000000e-002	 1.0635429000e+000	 8.1613602879e-002	 2.4368997013e+001	 1.4925248068e+000
 6.6670000000e-002	 6.0003000000e-002	 1.0626981608e+000	 9.1961560411e-002	 2.4318738489e+001	 1.4877136432e+000
 6.6670000000e-002	 6.6670000000e-002	 1.0617491975e+000	 1.0233759476e-001	 2.4258292026e+001	 1.4806470321e+000
 7.3336000000e-002	 0.0000000000e+000	 1.0733357975e+000	 0.0000000000e+000	 2.4240975884e+001	 1.6230844305e+000
 7.3336000000e-002	 6.6670000000e-003	 1.0732879043e+000	 1.0139150958e-002	 2.4226362304e+001	 1.6177005217e+000
 7.3336000000e-002	 1.3334000000e-002	 1.0731434855e+000	 2.0316819954e-002	 2.4212149623e+001	 1.6142838516e+000
 7.3336000000e-002	 2.0001000000e-002	 1.0729014423e+000	 3.0531829246e-002	 2.4196950103e+001	 1.6122495806e+000
 7.3336000000e-002	 2.6668000000e-002	 1.0725606901e+000	 4.0782970781e-002	 2.4179394601e+001	 1.6110294726e+000
 7.3336000000e-002	 3.3335000000e-002	 1.0721201591e+000	 5.1069006250e-002	 2.4158131130e+001	 1.6100677325e+000
 7.3336000000e-002	 4.0002000000e-002	 1.0715787949e+000	 6.1388667167e-002	 2.4131828686e+001	 1.6088216499e+000
 7.3336000000e-002	 4.6669000000e-002	 1.0709355601e+000	 7.1740654976e-002	 2.4099181176e+001	 1.6067622895e+000
