label=Stress@IntegrationPoint
num_items=37

0	: 7.098038e+01	 8.277968e+01	 7.662805e+00	 4.612802e+01	 1.172498e+01	 2.247989e+01	 1.848549e+00	 1.026146e+01	 4.333570e+00	 1.487867e+01	 7.677745e-01	 5.763673e+00	 6.257710e+01	 9.371157e+01	 1.102942e+01	 4.688660e+01	 8.984862e+00	 2.371166e+01	 2.272330e+00	 9.808956e+00	 2.656699e+00	 1.502577e+01	 8.863505e-01	 5.304740e+00	 3.607704e+01	 9.688770e+01	 1.136486e+01	 3.988942e+01	 2.935261e+00	 2.352508e+01	 2.130770e+00	 7.938103e+00	-6.373549e-01	 1.447978e+01	 7.527887e-01	 4.152728e+00	
1	: 2.876031e+01	 9.870499e+01	 8.517776e+00	 3.823959e+01	 8.957918e-01	 2.363661e+01	 1.484098e+00	 7.359720e+00	-1.075602e+00	 1.477361e+01	 1.932285e-01	 4.109404e+00	 3.072006e+01	 1.197303e+02	-7.480700e+00	 4.513510e+01	 6.428605e-01	 2.713856e+01	-2.077800e+00	 8.334427e+00	-5.685919e-01	 1.649595e+01	-1.764235e+00	 4.778208e+00	 1.669124e+01	 1.034489e+02	-2.437907e+01	 3.604206e+01	-2.938547e+00	 2.287407e+01	-6.098988e+00	 5.980658e+00	-1.782016e+00	 1.420394e+01	-3.894640e+00	 3.726578e+00	
2	: 2.715841e+01	 8.690302e+01	-4.294699e+01	 3.421843e+01	-1.402126e-01	 1.931910e+01	-9.734469e+00	 5.753666e+00	-1.088185e+00	 1.181456e+01	-5.434799e+00	 3.217913e+00	 2.771853e+01	 4.814890e+01	-3.640205e+01	 2.276023e+01	 3.838856e-01	 1.091493e+01	-8.530363e+00	 3.389646e+00	-1.320959e+00	 6.942933e+00	-4.737749e+00	 1.686592e+00	 3.100685e+01	 1.576058e+01	-2.676388e+01	 1.403023e+01	 1.629546e+00	 4.194414e+00	-6.425116e+00	 1.747188e+00	-1.087046e+00	 3.160238e+00	-3.584484e+00	 6.219575e-01	
3	: 2.654026e+01	 9.155968e+00	-2.134704e+01	 1.070887e+01	 1.098153e+00	 2.523234e+00	-5.208381e+00	 1.086416e+00	-2.120740e+00	 1.686200e+00	-3.154420e+00	-1.303619e-01	 1.688322e+01	 6.156287e+00	-1.060643e+01	 6.911853e+00	-7.866043e-01	 1.983054e+00	-2.530702e+00	 3.589350e-01	-3.457985e+00	 1.269976e+00	-1.748961e+00	-6.564028e-01	-1.162943e+01	-4.924369e+00	-9.649083e-02	-4.966140e+00	-7.949532e+00	-8.191983e-01	 9.351715e-02	-2.630619e+00	-7.676237e+00	-3.809646e-01	-3.744531e-01	-2.417160e+00	
4	: 1.627011e+00	 1.256155e+01	 4.741832e-01	 4.256567e+00	 7.727354e-01	 1.094735e+01	 4.035440e-02	 3.516027e+00	 3.347221e-01	 1.030444e+01	-7.860745e-02	 3.191749e+00	 1.245007e+00	 1.291069e+01	 7.576422e-01	 4.246708e+00	 5.408966e-01	 1.102801e+01	 1.134985e-01	 3.470671e+00	 3.422792e-01	 1.032481e+01	-5.645035e-02	 3.200127e+00	 5.646601e-01	 1.313196e+01	 1.006692e+00	 4.108987e+00	 1.419261e-01	 1.103703e+01	 1.662306e-01	 3.353687e+00	 3.139160e-01	 1.032979e+01	-4.070838e-02	 3.193111e+00	
5	: 2.876124e-01	 1.034548e+01	-2.504297e-02	 3.189928e+00	 2.527367e-01	 1.040377e+01	 3.556154e-02	 3.196952e+00	 1.523292e-01	 1.030915e+01	 3.546014e-02	 3.138444e+00	 3.627541e-01	 1.037197e+01	 1.011911e-02	 3.220417e+00	 2.703447e-01	 1.039398e+01	 6.129751e-02	 3.199298e+00	 1.235682e-01	 1.028914e+01	 4.827042e-02	 3.123813e+00	 4.393184e-01	 1.039907e+01	 4.344874e-02	 3.251516e+00	 2.864934e-01	 1.038357e+01	 8.695235e-02	 3.201019e+00	 9.046591e-02	 1.026727e+01	 6.275089e-02	 3.107320e+00	
6	: 8.959668e-02	 1.020281e+01	 1.245620e-02	 3.087723e+00	 3.871269e-02	 1.008201e+01	-1.104867e-02	 3.036216e+00	 2.189205e-02	 1.004068e+01	-9.361995e-03	 3.018772e+00	 5.921350e-02	 1.019579e+01	 2.038348e-02	 3.076500e+00	 3.531536e-02	 1.009761e+01	-4.037691e-03	 3.039876e+00	 3.525316e-02	 1.005504e+01	-2.214773e-03	 3.027089e+00	 2.390257e-02	 1.018665e+01	 3.002373e-02	 3.063165e+00	 2.785708e-02	 1.011146e+01	 3.081954e-03	 3.041796e+00	 4.542013e-02	 1.006803e+01	 3.436819e-03	 3.034036e+00	
7	: 2.848297e-02	 1.004828e+01	 6.013692e-04	 3.023028e+00	 2.598777e-02	 1.001778e+01	 7.105299e-03	 3.013131e+00	-7.456690e-03	 9.915075e+00	-1.553270e-03	 2.972286e+00	 3.851472e-02	 1.004914e+01	 5.978149e-03	 3.026296e+00	 2.221164e-02	 1.000708e+01	 8.158935e-03	 3.008788e+00	-1.297237e-02	 9.920967e+00	-8.310735e-04	 2.972398e+00	 4.656116e-02	 1.004915e+01	 9.943330e-03	 3.028714e+00	 1.973747e-02	 9.996936e+00	 9.694046e-03	 3.005002e+00	-1.389880e-02	 9.928826e+00	 2.265671e-03	 2.974478e+00	
8	:-1.446825e-01	 1.218453e+01	-6.127964e-02	 3.611953e+00	-3.440573e-02	 1.120034e+01	 1.407370e-01	 3.349780e+00	 3.038811e-01	 1.074818e+01	 2.660532e-01	 3.315617e+00	-6.125457e-01	 1.089366e+01	-6.625820e-01	 3.084334e+00	-4.003978e-01	 1.071261e+01	-2.757633e-01	 3.093664e+00	-1.766645e-01	 1.055860e+01	 3.597937e-02	 3.114580e+00	-7.098524e-01	 9.761599e+00	-8.861641e-01	 2.715524e+00	-3.894788e-01	 1.038642e+01	-4.758009e-01	 2.999082e+00	-2.739444e-01	 1.053328e+01	-1.388892e-01	 3.077800e+00	
9	: 3.802591e-01	 1.061873e+01	 2.310381e-01	 3.299696e+00	 1.877245e-01	 1.035370e+01	 8.680386e-02	 3.162427e+00	 4.237799e-02	 1.019877e+01	 2.297411e-02	 3.072346e+00	-1.046097e-01	 1.045629e+01	 9.150952e-02	 3.105504e+00	-6.401372e-02	 1.029771e+01	 4.296316e-02	 3.070109e+00	 1.406070e-02	 1.022658e+01	 3.145193e-02	 3.072193e+00	-2.537312e-01	 1.043774e+01	-4.184419e-02	 3.055203e+00	-1.496553e-01	 1.031291e+01	-1.937325e-03	 3.048975e+00	-1.781071e-02	 1.025286e+01	 3.163531e-02	 3.070516e+00	
