label=Strain@IntegrationPoint
num_items=37

0:	 1.568353e-04	 2.312969e-04	 9.671502e-05	 0.000000e+00	 9.235818e-06	 7.710658e-05	 2.333120e-05	 0.000000e+00	-9.024918e-06	 5.752184e-05	 9.690358e-06	 0.000000e+00	 9.901772e-05	 2.954974e-04	 1.392063e-04	 0.000000e+00	-5.200597e-06	 8.773550e-05	 2.867989e-05	 0.000000e+00	-1.671094e-05	 6.134629e-05	 1.118695e-05	 0.000000e+00	-2.405872e-05	 3.596979e-04	 1.434399e-04	 0.000000e+00	-3.157133e-05	 9.836443e-05	 2.689321e-05	 0.000000e+00	-3.022868e-05	 6.517073e-05	 9.501217e-06	 0.000000e+00	
1:	-5.982071e-05	 3.815778e-04	 1.075059e-04	 0.000000e+00	-4.079178e-05	 1.027182e-04	 1.873133e-05	 0.000000e+00	-3.272091e-05	 6.729841e-05	 2.438806e-06	 0.000000e+00	-9.096874e-05	 4.707463e-04	-9.441660e-05	 0.000000e+00	-4.853901e-05	 1.186669e-04	-2.622466e-05	 0.000000e+00	-3.374194e-05	 7.394692e-05	-2.226704e-05	 0.000000e+00	-1.221168e-04	 4.253832e-04	-3.076970e-04	 0.000000e+00	-5.628624e-05	 1.066089e-04	-7.697752e-05	 0.000000e+00	-3.476297e-05	 6.611929e-05	-4.915565e-05	 0.000000e+00	
2:	-4.455351e-05	 3.324756e-04	-5.420494e-04	 0.000000e+00	-3.719438e-05	 8.560710e-05	-1.228622e-04	 0.000000e+00	-2.717440e-05	 5.425070e-05	-6.859455e-05	 0.000000e+00	 3.129024e-05	 1.602198e-04	-4.594434e-04	 0.000000e+00	-1.896839e-05	 4.748968e-05	-1.076648e-04	 0.000000e+00	-1.897969e-05	 3.317108e-05	-5.979684e-05	 0.000000e+00	 1.071340e-04	 1.091970e-05	-3.377965e-04	 0.000000e+00	-7.423992e-07	 1.544366e-05	-8.109369e-05	 0.000000e+00	-1.078498e-05	 1.601828e-05	-4.524107e-05	 0.000000e+00	
3:	 9.990685e-05	-9.799861e-06	-2.694286e-04	 0.000000e+00	 7.406740e-08	 9.067298e-06	-6.573685e-05	 0.000000e+00	-1.256064e-05	 1.146374e-05	-3.981307e-05	 0.000000e+00	 6.292611e-05	-4.768130e-06	-1.338676e-04	 0.000000e+00	-7.229131e-06	 1.024930e-05	-3.194091e-05	 0.000000e+00	-1.767989e-05	 1.215676e-05	-2.207426e-05	 0.000000e+00	-4.204989e-05	 2.636015e-07	-1.217845e-06	 0.000000e+00	-3.356595e-05	 1.143130e-05	 1.180314e-06	 0.000000e+00	-3.318835e-05	 1.284978e-05	-4.726108e-06	 0.000000e+00	
4:	-1.659429e-05	 5.241006e-05	 5.984836e-06	 0.000000e+00	-1.731203e-05	 4.689673e-05	 5.093274e-07	 0.000000e+00	-1.802978e-05	 4.488592e-05	-9.921329e-07	 0.000000e+00	-1.894277e-05	 5.467559e-05	 9.562475e-06	 0.000000e+00	-1.848887e-05	 4.769192e-05	 1.432506e-06	 0.000000e+00	-1.803496e-05	 4.496160e-05	-7.124802e-07	 0.000000e+00	-2.236711e-05	 5.694111e-05	 1.270582e-05	 0.000000e+00	-2.026840e-05	 4.848712e-05	 2.098056e-06	 0.000000e+00	-1.816968e-05	 4.503728e-05	-5.137951e-07	 0.000000e+00	
5:	-1.831558e-05	 4.515640e-05	-3.160763e-07	 0.000000e+00	-1.858000e-05	 4.547992e-05	 4.488350e-07	 0.000000e+00	-1.884442e-05	 4.525204e-05	 4.475551e-07	 0.000000e+00	-1.803380e-05	 4.513115e-05	 1.277169e-07	 0.000000e+00	-1.848369e-05	 4.540335e-05	 7.736579e-07	 0.000000e+00	-1.893358e-05	 4.521809e-05	 6.092383e-07	 0.000000e+00	-1.774688e-05	 4.510591e-05	 5.483821e-07	 0.000000e+00	-1.839264e-05	 4.532678e-05	 1.097457e-06	 0.000000e+00	-1.903840e-05	 4.518414e-05	 7.920015e-07	 0.000000e+00	
6:	-1.892021e-05	 4.490106e-05	 1.572142e-07	 0.000000e+00	-1.891628e-05	 4.446373e-05	-1.394492e-07	 0.000000e+00	-1.891235e-05	 4.431302e-05	-1.181611e-07	 0.000000e+00	-1.904113e-05	 4.492754e-05	 2.572673e-07	 0.000000e+00	-1.896082e-05	 4.453907e-05	-5.096114e-08	 0.000000e+00	-1.888051e-05	 4.435116e-05	-2.795345e-08	 0.000000e+00	-1.917981e-05	 4.495402e-05	 3.789403e-07	 0.000000e+00	-1.902000e-05	 4.461440e-05	 3.889845e-08	 0.000000e+00	-1.886020e-05	 4.438930e-05	 4.337732e-08	 0.000000e+00	
7:	-1.889762e-05	 4.433410e-05	 7.590096e-09	 0.000000e+00	-1.885091e-05	 4.420412e-05	 8.967853e-08	 0.000000e+00	-1.880420e-05	 4.381372e-05	-1.960438e-08	 0.000000e+00	-1.885493e-05	 4.431891e-05	 7.545237e-08	 0.000000e+00	-1.884733e-05	 4.416399e-05	 1.029769e-07	 0.000000e+00	-1.883972e-05	 4.385019e-05	-1.048928e-08	 0.000000e+00	-1.881941e-05	 4.430373e-05	 1.254983e-07	 0.000000e+00	-1.883905e-05	 4.412386e-05	 1.223520e-07	 0.000000e+00	-1.885869e-05	 4.388666e-05	 2.859585e-08	 0.000000e+00	
8:	-2.370692e-05	 5.409876e-05	-7.734323e-07	 0.000000e+00	-2.135651e-05	 4.954236e-05	 1.776292e-06	 0.000000e+00	-1.900610e-05	 4.690450e-05	 3.357953e-06	 0.000000e+00	-2.332982e-05	 4.928214e-05	-8.362686e-06	 0.000000e+00	-2.204991e-05	 4.808074e-05	-3.480508e-06	 0.000000e+00	-2.076999e-05	 4.697682e-05	 4.541086e-07	 0.000000e+00	-2.161645e-05	 4.446552e-05	-1.118460e-05	 0.000000e+00	-2.138412e-05	 4.661911e-05	-6.005254e-06	 0.000000e+00	-2.115179e-05	 4.704914e-05	-1.752971e-06	 0.000000e+00	
9:	-1.842363e-05	 4.618807e-05	 2.916015e-06	 0.000000e+00	-1.877239e-05	 4.538181e-05	 1.095583e-06	 0.000000e+00	-1.912116e-05	 4.497261e-05	 2.899644e-07	 0.000000e+00	-2.025800e-05	 4.638845e-05	 1.154975e-06	 0.000000e+00	-1.977844e-05	 4.561108e-05	 5.422534e-07	 0.000000e+00	-1.929889e-05	 4.514906e-05	 3.969661e-07	 0.000000e+00	-2.088162e-05	 4.658883e-05	-5.281306e-07	 0.000000e+00	-2.018553e-05	 4.584034e-05	-2.445168e-08	 0.000000e+00	-1.948944e-05	 4.532550e-05	 3.992807e-07	 0.000000e+00	
